unique_key,descriptor_id
69376858,Elevator|Elevator - Single Device On Property/No Alternate Service
69368356,Building/Use|Illegal Conversion Of Residential Building/Space
69370061,Traffic Signal Condition|Controller
69375884,Lead|Lead Kit Request (Residential) (L10)
69369424,Dirty Condition|Trash
69376287,Blocked Driveway|Partial Access
69370441,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69377166,Street Condition|Blocked - Construction
69371420,Illegal Parking|Blocked Sidewalk
69374610,Illegal Parking|Double Parked Blocking Vehicle
69372001,UNSANITARY CONDITION|MOLD
69365020,Illegal Parking|Blocked Hydrant
69366735,Illegal Parking|Posted Parking Sign Violation
69374974,GENERAL|JANITOR/SUPER
69369824,Illegal Parking|Blocked Sidewalk
69366323,Vendor Enforcement|Non-Food Vendor
69365486,DOOR/WINDOW|DOOR
69370661,Damaged Tree|Tree Alive - in Poor Condition
69376560,ELEVATOR|MAINTENANCE
69368816,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69367253,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69376506,Non-Emergency Police Matter|Other (complaint details)
69369414,Dirty Condition|Trash
69366164,Street Sign - Damaged|One Way
69365043,Illegal Parking|Blocked Sidewalk
69375887,"Noise|Noise, Barking Dog (NR5)"
69369772,Illegal Parking|Blocked Hydrant
69374803,Noise - Residential|Banging/Pounding
69376083,Illegal Parking|Blocked Sidewalk
69368032,Smoking or Vaping|Allowed in Smoke Free Area
69367738,Illegal Parking|Parking Permit Improper Use
69373053,Illegal Parking|Posted Parking Sign Violation
69374736,Street Condition|Pothole
69367821,Dirty Condition|Trash
69376956,Damaged Tree|Tree Alive - in Poor Condition
69376851,Elevator|Elevator - Multiple Devices On Property
69371549,General Construction/Plumbing|Sidewalk Shed/Pipe Scafford - Inadequate Defective/None
69370058,General Construction/Plumbing|Building Shaking/Vibrating/Structural Stability
69369746,General Construction/Plumbing|Building Permit - None
69377208,Illegal Parking|Parking Permit Improper Use
69369506,Vendor Enforcement|Non-Food Vendor
69372502,Wood Pile Remaining|Remove Debris
69365153,Maintenance or Facility|Garbage or Litter
69376070,Illegal Parking|Blocked Sidewalk
69373733,Broken Parking Meter|Coin or Card Did Not Register
69377524,Residential Disposal Complaint|Waste Not Separated
69376081,Illegal Parking|Blocked Sidewalk
69371391,Illegal Parking|Blocked Hydrant
69365146,Illegal Parking|Posted Parking Sign Violation
69376608,HEAT/HOT WATER|ENTIRE BUILDING
69373698,Abandoned Vehicle|With License Plate
69368171,Illegal Parking|Blocked Hydrant
69370437,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69370485,UNSANITARY CONDITION|PESTS
69376727,UNSANITARY CONDITION|PESTS
69376786,WATER LEAK|SLOW LEAK
69376703,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69374948,ELEVATOR|MAINTENANCE
69367281,UNSANITARY CONDITION|PESTS
69367261,UNSANITARY CONDITION|MOLD
69365747,UNSANITARY CONDITION|PESTS
69371217,Residential Disposal Complaint|Waste Not Separated
69366296,Missed Collection|Compost
69370408,PLUMBING|RADIATOR
69373484,PAINT/PLASTER|WALL
69376811,APPLIANCE|REFRIGERATOR
69376767,WATER LEAK|DAMP SPOT
69376573,FLOORING/STAIRS|FLOOR
69373422,FLOORING/STAIRS|FLOOR
69367764,Derelict Vehicles|Derelict Vehicles
69371946,PLUMBING|BASIN/SINK
69365681,UNSANITARY CONDITION|MOLD
69370264,DOOR/WINDOW|DOOR
69366245,Residential Disposal Complaint|Mattress or Box Spring Uncovered
69377517,Consumer Complaint|Laundromat
69367074,Animal in a Park|Dog Off Leash
69373636,Street Condition|Pothole
69372590,Illegal Dumping|Removal Request
69368936,Illegal Parking|Blocked Bike Lane
69376288,Blocked Driveway|Partial Access
69376978,Indoor Air Quality|Ventilation
69376431,Noise - Residential|Loud Music/Party
69365046,Illegal Parking|Blocked Sidewalk
69373088,"Street Condition|Rough, Pitted or Cracked Roads"
69369739,Traffic Signal Condition|Ped Lamp
69374578,Illegal Parking|Posted Parking Sign Violation
69366317,Street Sweeping Complaint|Street Not Swept
69369366,Encampment|N/A
69369365,Encampment|N/A
69374102,Illegal Dumping|Removal Request
69374732,Violation of Park Rules|Unlicensed Vendors
69365252,Blocked Driveway|Partial Access
69374786,Maintenance or Facility|Structure - Outdoors
69365066,Illegal Parking|Blocked Sidewalk
69372862,Water System|Hydrant Running (WC3)
69372980,Illegal Parking|Blocked Sidewalk
69365097,Illegal Parking|Posted Parking Sign Violation
69376140,Illegal Parking|Posted Parking Sign Violation
69369769,Graffiti|Graffiti
69376013,Illegal Parking|Blocked Hydrant
69365954,Overgrown Tree/Branches|Hitting Building
69366950,Noise - Residential|Banging/Pounding
69372543,Encampment|N/A
69367797,Encampment|N/A
69374566,Illegal Parking|Posted Parking Sign Violation
69371301,Water System|Hydrant Running (WC3)
69369740,Traffic Signal Condition|Pedestrian Signal
69368349,Traffic Signal Condition|Wireless
69366913,Traffic Signal Condition|Controller
69367112,ELECTRIC|POWER OUTAGE
69371621,Blocked Driveway|Partial Access
69368725,GENERAL|VENTILATION SYSTEM
69371004,Encampment|N/A
69366232,Encampment|N/A
69376435,Noise - Residential|Loud Music/Party
69368972,Abandoned Vehicle|With License Plate
69367330,APPLIANCE|REFRIGERATOR
69372494,Illegal Parking|Parking Permit Improper Use
69365179,Electrical|Electrical Wiring Defective/Exposed
69375541,Illegal Parking|Parking Permit Improper Use
69377491,Rodent|Rat Sighting
69372617,Illegal Parking|Blocked Crosswalk
69370576,Elevator|Elevator - Single Device On Property/No Alternate Service
69366585,General Construction/Plumbing|Building Permit - None
69373807,Overgrown Tree/Branches|Hitting Building
69369305,Street Condition|Defective Hardware
69370912,Street Sign - Damaged|Detour
69366288,Illegal Parking|Blocked Crosswalk
69370232,Non-Emergency Police Matter|Other (complaint details)
69375635,Dirty Condition|Trash
69369526,Illegal Dumping|Chronic Dumping
69375281,Damaged Tree|Branch or Limb Has Fallen Down
69365940,New Tree Request|For One Address
69372981,Illegal Parking|Blocked Sidewalk
69367069,Non-Emergency Police Matter|Other (complaint details)
69369627,Maintenance or Facility|Rodent Sighting
69375237,Abandoned Vehicle|With License Plate
69368662,Non-Emergency Police Matter|Other (complaint details)
69371555,Blocked Driveway|No Access
69377270,Homeless Person Assistance|Non-Chronic
69376330,Damaged Tree|Branch or Limb Has Fallen Down
69377283,Dirty Condition|Trash
69370969,Encampment|N/A
69366324,Vendor Enforcement|Non-Food Vendor
69367457,Damaged Tree|Branch or Limb Has Fallen Down
69375979,Street Condition|Defective Hardware
69375548,Overgrown Tree/Branches|Hitting Phone/Cable Lines
69367324,DOOR/WINDOW|WINDOW FRAME
69368787,PLUMBING|BATHTUB/SHOWER
69366287,Illegal Parking|Blocked Crosswalk
69365612,PLUMBING|BASIN/SINK
69374009,Illegal Parking|Parking Permit Improper Use
69367312,ELECTRIC|POWER OUTAGE
69375161,APPLIANCE|REFRIGERATOR
69373502,PLUMBING|TOILET
69371821,APPLIANCE|ELECTRIC/GAS RANGE
69365546,GENERAL|VENTILATION SYSTEM
69369056,Damaged Tree|Entire Tree Has Fallen Down
69374755,Damaged Tree|Tree Trunk Split
69366138,Street Condition|Cave-in
69367769,Derelict Vehicles|Derelict Vehicles
69369415,Dirty Condition|Trash
69376332,General Construction/Plumbing|Building Shaking/Vibrating/Structural Stability
69369873,Illegal Parking|Posted Parking Sign Violation
69365155,Noise - Residential|Loud Television
69372557,Homeless Person Assistance|Chronic
69370929,Illegal Parking|Parking Permit Improper Use
69369222,Maintenance or Facility|Structure - Outdoors
69366710,Illegal Parking|Posted Parking Sign Violation
69371489,Illegal Parking|Posted Parking Sign Violation
69368335,Noise - Vehicle|Car/Truck Horn
69366803,General Construction/Plumbing|Vent/Exhaust - Illegal/Improper
69368157,General Construction/Plumbing|Egress - Doors Locked/Blocked/Improper/No Secondary Means
69376199,Building/Use|Illegal Conversion Of Residential Building/Space
69370626,Blocked Driveway|No Access
69371605,Blocked Driveway|No Access
69369099,Overgrown Tree/Branches|Clear Street Light
69376100,Illegal Parking|Commercial Overnight Parking
69368317,Illegal Parking|Posted Parking Sign Violation
69369327,Illegal Parking|Parking Permit Improper Use
69366314,Street Sweeping Complaint|Inadequate Sweeping
69369113,Overgrown Tree/Branches|Hitting Building
69366731,Illegal Parking|Posted Parking Sign Violation
69375542,Illegal Parking|Parking Permit Improper Use
69369504,Vendor Enforcement|Non-Food Vendor
69366316,Street Sweeping Complaint|Inadequate Sweeping
69372246,Overgrown Tree/Branches|Blocking Street
69369408,Dirty Condition|Trash
69373774,Damaged Tree|Entire Tree Has Fallen Down
69371038,Missed Collection|Bulky Trash
69372780,Obstruction|Trash or Recycling
69370008,Blocked Driveway|Partial Access
69372498,Overgrown Tree/Branches|Hitting Phone/Cable Lines
69371313,Water System|Hydrant Running Full (WA4)
69369842,Illegal Parking|Commercial Overnight Parking
69377272,Panhandling|N/A
69376176,Noise - Residential|Loud Television
69375595,Encampment|N/A
69366217,Encampment|N/A
69370683,Indoor Air Quality|Other (Explain Below)
69370889,Street Condition|Cave-in
69368033,Smoking or Vaping|Allowed in Smoke Free Area
69370352,HEAT/HOT WATER|ENTIRE BUILDING
69367081,APPLIANCE|ELECTRIC/GAS RANGE
69374068,Homeless Person Assistance|Chronic
69375219,Abandoned Vehicle|With License Plate
69366250,Dirty Condition|Trash
69370896,Street Condition|Cave-in
69375107,UNSANITARY CONDITION|PESTS
69370250,APPLIANCE|ELECTRIC/GAS RANGE
69365772,Street Condition|Pothole
69368125,Water System|Hydrant Running Full (WA4)
69366557,Water System|Hydrant Running Full (WA4)
69369493,Sewer|RAIN GARDEN DEBRIS (GIRGD)
69376087,Illegal Parking|Blocked Sidewalk
69373026,Illegal Parking|Posted Parking Sign Violation
69365911,Damaged Tree|Entire Tree Has Fallen Down
69372187,Damaged Tree|Branch Cracked and Will Fall
69375202,Elevator|Elevator - Multiple Devices On Property
69366798,General Construction/Plumbing|Cons - Contrary/Beyond Approved Plans/Permits
69370648,Damaged Tree|Branch Cracked and Will Fall
69374148,Vendor Enforcement|Non-Food Vendor
69366741,Illegal Parking|Posted Parking Sign Violation
69368126,Water System|Hydrant Running Full (WA4)
69371501,Illegal Parking|Double Parked Blocking Vehicle
69372493,Illegal Parking|Parking Permit Improper Use
69366145,Street Condition|Cave-in
69366711,Illegal Parking|Posted Parking Sign Violation
69377503,Obstruction|Trash or Recycling
69365154,Noise - Residential|Loud Television
69370702,Overgrown Tree/Branches|Hitting Building
69368924,Street Condition|Pothole
69373897,Maintenance or Facility|Grass/Weeds
69365044,Illegal Parking|Blocked Sidewalk
69373159,Blocked Driveway|No Access
69370905,"Street Condition|Rough, Pitted or Cracked Roads"
69369326,Illegal Parking|Parking Permit Improper Use
69375631,Dirty Condition|Trash
69376538,ELECTRIC|LIGHTING
69367870,Residential Disposal Complaint|Trash or Recycling Not Secure
69365508,ELECTRIC|OUTLET/SWITCH
69376162,Illegal Parking|Posted Parking Sign Violation
69375662,Missed Collection|Recycling - Paper/Metal/Glass/Rigid Plastic
69371478,Illegal Parking|Posted Parking Sign Violation
69370882,Street Condition|Blocked - Construction
69368127,Water System|Hydrant Running Full (WA4)
69375145,WATER LEAK|SLOW LEAK
69372526,Encampment|N/A
69375073,UNSANITARY CONDITION|MOLD
69373142,Blocked Driveway|No Access
69370265,DOOR/WINDOW|DOOR
69367331,APPLIANCE|REFRIGERATOR
69371829,DOOR/WINDOW|DOOR
69373455,HEAT/HOT WATER|APARTMENT ONLY
69365589,PAINT/PLASTER|WALL
69365521,FLOORING/STAIRS|FLOOR
69374904,APPLIANCE|ELECTRIC/GAS RANGE
69373568,UNSANITARY CONDITION|PESTS
69373467,PAINT/PLASTER|CEILING
69368907,DOOR/WINDOW|WINDOW FRAME
69367269,UNSANITARY CONDITION|PESTS
69365753,SAFETY|WINDOW GUARD BROKEN/MISSING
69365561,HEAT/HOT WATER|ENTIRE BUILDING
69373986,Street Condition|Cave-in
69365191,Plumbing|Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler
69371098,Dead Animal|Raccoon
69368439,Blocked Driveway|Partial Access
69366008,Food Establishment|Food Contains Foreign Object
69375974,Water System|Leak (Use Comments) (WA2)
69374769,Traffic Signal Condition|Controller
69367903,Residential Disposal Complaint|Mattress or Box Spring Uncovered
69375538,Illegal Parking|Parking Permit Improper Use
69374080,Dirty Condition|Trash
69370897,Street Condition|Cave-in
69374493,Illegal Parking|Blocked Hydrant
69372768,Cannabis Retailer|Sales to Minors Under 21
69365138,Illegal Parking|Posted Parking Sign Violation
69369869,Illegal Parking|Posted Parking Sign Violation
69367857,Illegal Dumping|Removal Request
69374052,Encampment|N/A
69369376,Encampment|N/A
69366840,Blocked Driveway|No Access
69372990,Illegal Parking|Blocked Sidewalk
69376189,Noise - Vehicle|Car/Truck Horn
69365072,Illegal Parking|Commercial Overnight Parking
69367736,Illegal Parking|Parking Permit Improper Use
69366558,Water System|Hydrant Running Full (WA4)
69387976,Derelict Vehicles|Derelict Vehicles
69372877,Water System|Hydrant Running Full (WA4)
69365766,Noise|Noise: Jack Hammering (NC2)
69372215,Damaged Tree|Entire Tree Has Fallen Down
69369097,Overgrown Tree/Branches|Blocking Street
69375065,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69366876,Urinating in Public|N/A
69365560,HEAT/HOT WATER|ENTIRE BUILDING
69376621,HEAT/HOT WATER|ENTIRE BUILDING
69376169,Illegal Parking|Posted Parking Sign Violation
69367379,Elevator|Elevator - Single Device On Property/No Alternate Service
69372908,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69367708,Street Condition|Cave-in
69366716,Illegal Parking|Posted Parking Sign Violation
69375225,Abandoned Vehicle|With License Plate
69373122,Graffiti|Graffiti
69368128,Water System|Hydrant Running Full (WA4)
69376347,Street Light Condition|Multiple Street Lights Out
69375970,Water System|Leak (Use Comments) (WA2)
69368116,Water System|Hydrant Running Full (WA4)
69366257,Dirty Condition|Trash
69368209,Illegal Parking|Blocked Hydrant
69366750,Illegal Parking|Posted Parking Sign Violation
69370927,Illegal Parking|Parking Permit Improper Use
69373155,Blocked Driveway|No Access
69372476,Street Sign - Dangling|Stop
69366177,Day Care|Day Care Facility
69374559,Illegal Parking|Posted Parking Sign Violation
69372878,Water System|Hydrant Running Full (WA4)
69370950,Derelict Vehicles|Derelict Vehicles
69365300,Traffic Signal Condition|Controller
69365951,Overgrown Tree/Branches|Hitting Building
69365826,Abandoned Vehicle|With License Plate
69369899,Illegal Parking|Posted Parking Sign Violation
69376045,Illegal Parking|Blocked Hydrant
69373160,Blocked Driveway|No Access
69367901,Dirty Condition|Trash
69369881,Illegal Parking|Posted Parking Sign Violation
69371082,Obstruction|Cone
69369856,Illegal Parking|Double Parked Blocking Traffic
69365304,Traffic Signal Condition|Controller
69368940,Water System|No Water (WNW)
69389419,Derelict Vehicles|Derelict Vehicles
69373819,Unsanitary Pigeon Condition|Pigeon Waste
69373602,ELEVATOR|MAINTENANCE
69370300,ELEVATOR|MAINTENANCE
69368927,HEAT/HOT WATER|ENTIRE BUILDING
69372598,Illegal Dumping|Removal Request
69372020,UNSANITARY CONDITION|PESTS
69368865,UNSANITARY CONDITION|PESTS
69365727,WATER LEAK|DAMP SPOT
69366214,Encampment|N/A
69370337,HEAT/HOT WATER|APARTMENT ONLY
69370246,APPLIANCE|ELECTRIC/GAS RANGE
69376195,Boilers|Boiler - Defective/Inoperative/No Permit
69372630,Real Time Enforcement|Work Without A Permit - Occupied Multiple Dwelling
69367873,Dirty Condition|Trash
69365793,Drug Activity|Use Indoor
69371728,Noise - Residential|Banging/Pounding
69377192,Street Sign - Dangling|One Way
69383414,Derelict Vehicles|Derelict Vehicles
69367374,Elevator|Elevator - Multiple Devices On Property
69371328,Water System|Hydrant Running Full (WA4)
69369611,Street Light Condition|Lamppost Leaning
69368107,Water System|Hydrant Running (WC3)
69365827,Abandoned Vehicle|With License Plate
69370913,Street Sign - Damaged|Do Not Enter
69370925,Illegal Parking|Parking Permit Improper Use
69368485,General Construction/Plumbing|Working Contrary To Stop Work Order
69371008,Dirty Condition|Trash
69375740,Dumpster Complaint|Blocking Sidewalk or Street
69368569,Noise - Residential|Banging/Pounding
69371475,Illegal Parking|Posted Parking Sign Violation
69373637,Street Condition|Pothole
69369120,Root/Sewer/Sidewalk Condition|Trees and Sidewalks Program
69366776,Noise - Vehicle|Car/Truck Horn
69374488,Illegal Parking|Blocked Hydrant
69374756,Damaged Tree|Branch Cracked and Will Fall
69369104,Overgrown Tree/Branches|Hitting Building
69370991,Encampment|N/A
69375682,Illegal Parking|Blocked Crosswalk
69371497,Illegal Parking|Posted Parking Sign Violation
69366057,Maintenance or Facility|Hours of Operation
69367741,Illegal Parking|Parking Permit Improper Use
69365059,Illegal Parking|Blocked Sidewalk
69374402,Water System|Hydrant Running Full (WA4)
69372562,Homeless Person Assistance|Non-Chronic
69369423,Dirty Condition|Trash
69364931,Water System|Hydrant Running (WC3)
69375655,Missed Collection|Bulky Trash
69375305,Maintenance or Facility|Structure - Outdoors
69370982,Encampment|N/A
69367787,Encampment|N/A
69368285,Illegal Parking|Posted Parking Sign Violation
69367748,Overgrown Tree/Branches|Hitting Power Lines
69377204,Illegal Parking|Parking Permit Improper Use
69369923,Illegal Parking|Posted Parking Sign Violation
69367710,Street Condition|Cave-in
69373045,Illegal Parking|Posted Parking Sign Violation
69374552,Illegal Parking|Posted Parking Sign Violation
69371017,Dirty Condition|Trash
69376401,Noise - Residential|Banging/Pounding
69372106,Illegal Parking|Blocked Bike Lane
69372201,Damaged Tree|Branch or Limb Has Fallen Down
69374057,Homeless Person Assistance|Non-Chronic
69376337,Traffic Signal Condition|Controller
69375909,Noise|Noise: Private Carting Noise (NQ1)
69372822,Noise|Noise: Construction Equipment (NC1)
69364932,Water System|Hydrant Running (WC3)
69374619,Noise - Vehicle|Car/Truck Horn
69369083,Illegal Tree Damage|Branches Damaged
69368056,"Noise|Noise, Barking Dog (NR5)"
69373115,Traffic Signal Condition|Controller
69366559,Water System|Hydrant Running Full (WA4)
69374583,Illegal Parking|Posted Parking Sign Violation
69368990,Abandoned Vehicle|With License Plate
69366577,Damaged Tree|Branch or Limb Has Fallen Down
69372619,Illegal Parking|Blocked Crosswalk
69375306,Maintenance or Facility|Structure - Outdoors
69373470,PAINT/PLASTER|CEILING
69370498,WATER LEAK|HEAVY FLOW
69370472,UNSANITARY CONDITION|PESTS
69368668,APPLIANCE|ELECTRIC/GAS RANGE
69371921,PAINT/PLASTER|CEILING
69374644,General Construction/Plumbing|Building Shaking/Vibrating/Structural Stability
69373049,Illegal Parking|Posted Parking Sign Violation
69367734,Illegal Parking|Parking Permit Improper Use
69373116,Traffic Signal Condition|Controller
69370737,Curb Condition|Broken Curb
69371049,Illegal Parking|Blocked Crosswalk
69368968,Elevator|Elevator - Single Device On Property/No Alternate Service
69367894,Real Time Enforcement|Work Without A Permit - Occupied Multiple Dwelling
69368997,Abandoned Vehicle|With License Plate
69365126,Illegal Parking|Posted Parking Sign Violation
69366647,Illegal Parking|Blocked Hydrant
69372975,Illegal Parking|Blocked Sidewalk
69368415,Blocked Driveway|No Access
69367737,Illegal Parking|Parking Permit Improper Use
69373234,Traffic Signal Condition|Controller
69374283,"Consumer Complaint|Bodega, Deli, or Convenience Store"
69367794,Overgrown Tree/Branches|Hitting Phone/Cable Lines
69372638,Sanitation Worker or Vehicle Complaint|Idling or Blocking Traffic
69366910,Damaged Tree|Entire Tree Has Fallen Down
69377084,Illegal Parking|Posted Parking Sign Violation
69366837,Blocked Driveway|No Access
69368284,Illegal Parking|Posted Parking Sign Violation
69376995,Overgrown Tree/Branches|Hitting Building
69365026,Illegal Parking|Blocked Hydrant
69370728,Maintenance or Facility|Structure - Indoors
69372602,Missed Collection|Trash
69365678,UNSANITARY CONDITION|MOLD
69376166,Illegal Parking|Posted Parking Sign Violation
69365616,PLUMBING|BATHTUB/SHOWER
69365620,PLUMBING|BATHTUB/SHOWER
69375031,PLUMBING|BASIN/SINK
69375021,PAINT/PLASTER|WALL
69370370,PAINT/PLASTER|CEILING
69370285,ELECTRIC|NO LIGHTING
69368774,PAINT/PLASTER|WALL
69367121,FLOORING/STAIRS|FLOOR
69374961,FLOORING/STAIRS|FLOOR
69368739,HEAT/HOT WATER|APARTMENT ONLY
69370512,WATER LEAK|SLOW LEAK
69365764,DOOR/WINDOW|WINDOW FRAME
69365680,UNSANITARY CONDITION|MOLD
69372563,Homeless Person Assistance|Non-Chronic
69376200,Building/Use|Illegal Conversion Of Residential Building/Space
69369750,General Construction/Plumbing|Building Permit - None
69373046,Illegal Parking|Posted Parking Sign Violation
69369498,Dead Animal|Other
69368175,Illegal Parking|Blocked Hydrant
69374076,Dirty Condition|Trash
69372488,Illegal Parking|Parking Permit Improper Use
69372568,Dirty Condition|Trash
69372274,Street Condition|Dumpster - Construction Waste
69372953,Illegal Parking|Blocked Hydrant
69369059,Damaged Tree|Entire Tree Has Fallen Down
69376927,Food Establishment|Handwashing
69376375,Noise - Residential|Banging/Pounding
69372134,Abandoned Vehicle|With License Plate
69369624,Consumer Complaint|Street Fair Vendor
69377343,Illegal Parking|Blocked Crosswalk
69366717,Illegal Parking|Posted Parking Sign Violation
69376298,Blocked Driveway|Partial Access
69373695,Abandoned Vehicle|With License Plate
69366932,Panhandling|N/A
69373200,Traffic Signal Condition|Veh Signal Lamp
69390785,Derelict Vehicles|Derelict Vehicles
69372879,Water System|Hydrant Running Full (WA4)
69366574,Traffic Signal Condition|Ped Multiple Lamps
69369398,Homeless Person Assistance|Non-Chronic
69366707,Illegal Parking|Posted Parking Sign Violation
69369092,Overgrown Tree/Branches|Blocking Street
69376696,SAFETY|SMOKE DETECTOR
69375044,PLUMBING|BATHTUB/SHOWER
69374953,FLOORING/STAIRS|FLOOR
69372053,WATER LEAK|SLOW LEAK
69371847,ELECTRIC|LIGHTING
69370362,PAINT/PLASTER|CEILING
69370296,ELECTRIC|POWER OUTAGE
69370243,APPLIANCE|ELECTRIC/GAS RANGE
69368901,HEAT/HOT WATER|APARTMENT ONLY
69365532,GENERAL|CABINET
69376357,Street Light Condition|Street Light Out
69374284,"Consumer Complaint|Bodega, Deli, or Convenience Store"
69368361,Noise - Vehicle|Engine Idling
69366782,General Construction/Plumbing|Site Conditions Endangering Workers
69367179,PAINT/PLASTER|CEILING
69373615,DOOR/WINDOW|WINDOW FRAME
69367189,PAINT/PLASTER|CEILING
69376832,Street Condition|Pothole
69375220,Abandoned Vehicle|With License Plate
69375230,Abandoned Vehicle|With License Plate
69366927,Street Light Condition|Street Light Out
69369632,Illegal Parking|License Plate Obscured
69376833,Street Condition|Pothole
69377199,Illegal Parking|Parking Permit Improper Use
69374721,Blocked Driveway|Partial Access
69367877,Illegal Parking|Blocked Crosswalk
69372928,Illegal Parking|Blocked Hydrant
69373700,Abandoned Vehicle|With License Plate
69377500,Cannabis Retailer|Sales to Minors Under 21
69375732,Dead Animal|Rat or Mouse
69365899,Damaged Tree|Branch or Limb Has Fallen Down
69376130,Illegal Parking|Posted Parking Sign Violation
69370034,Street Condition|Pothole
69377362,Dirty Condition|Trash
69366349,Litter Basket Complaint|Overflowing
69374570,Illegal Parking|Posted Parking Sign Violation
69366052,Maintenance or Facility|Garbage or Litter
69365653,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69376005,Illegal Parking|Blocked Hydrant
69384960,Derelict Vehicles|Derelict Vehicles
69375953,Water System|Hydrant Running Full (WA4)
69369963,General Construction/Plumbing|Sidewalk Shed/Pipe Scafford - Inadequate Defective/None
69375985,General Construction/Plumbing|Site Conditions Endangering Workers
69370799,Maintenance or Facility|Structure - Outdoors
69368722,GENERAL|COOKING GAS
69374046,Encampment|N/A
69365277,Street Condition|Pothole
69369879,Illegal Parking|Posted Parking Sign Violation
69368201,Illegal Parking|Blocked Hydrant
69366353,Residential Disposal Complaint|Waste Set Out Too Early or Too Late
69368308,Illegal Parking|Posted Parking Sign Violation
69377372,Dead Animal|Cat
69368296,Illegal Parking|Posted Parking Sign Violation
69374737,Street Condition|Pothole
69372956,Illegal Parking|Blocked Hydrant
69372212,Damaged Tree|Entire Tree Has Fallen Down
69373059,Illegal Parking|Posted Parking Sign Violation
69370659,Damaged Tree|Entire Tree Has Fallen Down
69369071,Dead/Dying Tree|Planted More Than 2 Years Ago
69366154,Street Condition|Failed Street Repair
69372534,Encampment|N/A
69369845,Illegal Parking|Commercial Overnight Parking
69367880,Illegal Parking|Blocked Crosswalk
69366060,Maintenance or Facility|Structure - Outdoors
69369062,Damaged Tree|Tree Alive - in Poor Condition
69375888,"Noise|Noise, Barking Dog (NR5)"
69366539,Water System|Hydrant Running (WC3)
69373212,Street Condition|Pothole
69376919,Blocked Driveway|Partial Access
69369795,Illegal Parking|Blocked Hydrant
69374666,Blocked Driveway|No Access
69373580,UNSANITARY CONDITION|PESTS
69372056,WATER LEAK|SLOW LEAK
69368885,WATER LEAK|HEAVY FLOW
69365703,UNSANITARY CONDITION|PESTS
69374758,Damaged Tree|Branch or Limb Has Fallen Down
69376233,Traffic Signal Condition|Controller
69368095,Water System|Hydrant Leaking (WC1)
69366616,Illegal Parking|Blocked Hydrant
69367156,HEAT/HOT WATER|APARTMENT ONLY
69370324,GENERAL|COOKING GAS
69375986,General Construction/Plumbing|Site Conditions Endangering Workers
69369962,General Construction/Plumbing|Fence - None/Inadequate
69374069,Homeless Person Assistance|Non-Chronic
69365846,Abandoned Vehicle|With License Plate
69369948,Street Condition|Cave-in
69370007,Blocked Driveway|Partial Access
69369897,Illegal Parking|Posted Parking Sign Violation
69365152,Illegal Parking|Double Parked Blocking Vehicle
69372812,"Noise|Noise, Barking Dog (NR5)"
69374499,Illegal Parking|Blocked Sidewalk
69367822,Dirty Condition|Trash
69367342,Street Condition|Pothole
69372279,Curb Condition|Broken Curb
69376974,Indoor Air Quality|Chemical Vapors/Gases/Odors
69366729,Illegal Parking|Posted Parking Sign Violation
69377332,Sanitation Worker or Vehicle Complaint|Noise
69369754,Traffic|Truck Route Violation
69367015,Noise - Residential|Loud Talking
69371401,Illegal Parking|Blocked Hydrant
69374561,Illegal Parking|Posted Parking Sign Violation
69376036,Illegal Parking|Blocked Hydrant
69370795,Maintenance or Facility|Grass/Weeds
69373760,Damaged Tree|Branch or Limb Has Fallen Down
69376890,Abandoned Vehicle|With License Plate
69369284,Sidewalk Condition|Broken Sidewalk
69374782,Panhandling|N/A
69365606,PLUMBING|BASIN/SINK
69370519,Dead/Dying Tree|Planted More Than 2 Years Ago
69368475,Street Light Condition|Lamppost Wire Exposed
69368096,Water System|Hydrant Leaking (WC1)
69365290,Traffic Signal Condition|Controller
69367459,Damaged Tree|Branch or Limb Has Fallen Down
69375608,Homeless Person Assistance|Chronic
69365292,Traffic Signal Condition|Controller
69368310,Illegal Parking|Posted Parking Sign Violation
69368297,Illegal Parking|Posted Parking Sign Violation
69372446,Sidewalk Condition|Broken Sidewalk
69365094,Illegal Parking|Posted Parking Sign Violation
69374584,Illegal Parking|Posted Parking Sign Violation
69375328,Overgrown Tree/Branches|Hitting Building
69366862,Blocked Driveway|Partial Access
69374553,Illegal Parking|Posted Parking Sign Violation
69368666,Animal in a Park|Dog Off Leash
69369488,Street Sweeping Complaint|Inadequate Sweeping
69365840,Abandoned Vehicle|With License Plate
69374753,Street Light Condition|Street Light Out
69366777,Noise - Vehicle|Car/Truck Horn
69367399,Abandoned Vehicle|With License Plate
69369609,Residential Disposal Complaint|Waste Not Separated
69377346,Illegal Parking|Blocked Crosswalk
69365236,Blocked Driveway|No Access
69365057,Illegal Parking|Blocked Sidewalk
69375755,Residential Disposal Complaint|Trash or Recycling Not Secure
